text,label
i still feel incredibly listless being in albuquerque but at least the weather is improving more or less,0
im feeling kind of petty and selfish,3
@Silkglove thats bad your been forced to watch that  there must be a helpline you can call ?  we are both good thanx he's asleep,4
@FoxxFiles aw u can't let me in on the secret!,5
i do feel sympathetic to the parties involved now that their careers are down the drain,2
i feel more irritable,3
i had suppressed my homosexual feelings so much that i replaced them with what i thought would be socially acceptable,1
i feel frustrated or the world around me lies shattered i just go and walk in the rain so that no body could see my eyes full of tears this is the delivery system of justice as conceptualized by our courts which we are learning the hard way,3
only an hour left with my iPod touch,4
i feel inhibited by not having an outlet to deal with my sexual tensions,0
just got news that one of our good friends grams passed away.She was strong as a horse. You never know what tomorrow may hold.,5
I have a stupid headache on my day off.,4
i grinned at peter feeling somehow triumphant when it was only partially forced,1
i also hope you understand why i feel so angry with you when you dont support the hat rule or when you turn up at a school event sans hat yourself,3
i would still feel weird,4
i have been feeling very shaky and weak and light headed starting from yesterday and this morning when i woke up i couldn t breathe properly no matter how many deep breaths i took in i just felt there just wasn t enough oxygen going in,4
i like to pray a decade whenever im feeling stressed or scared,3
@Leikela4 glad its nice there. Gray skies and rainy in wisconsin.,2
i feel like affirmation however petty is what i really need,3
i have been feeling for quite a while that i am just not satisfied with my stash when it comes to blushes,1
i woke up four miles away hungry as hell but somehow feeling oddly satisfied,1
i get the nasty feeling that my posts are boring the pants off everyone,0
grrr hate when i make careless mistakes on docs i give to my partner,4
i appreciate when i open up to the universe and i feel and receive gentle nudges both through small happenstances and clues that present themselves and also through dreams,2
i feel consistently dissatisfied disengaged disinterested and without any zest for what i m doing in my life i eat,3
i do not give flowers all the time as i feel that makes me a wuss and needy,0
i want to write that makes you feel the frantic induced nightlife of being on speed,4
"@hank1914 Hey, that link didn't work for me",5
i feel threatened by people who actually learned stuff in college,4
i feel that this kind of website would be amazing for learning purposes in which it already does provide the viewer with knowledge regarding the history of paris,1
i was an outsider and i never felt part as i was new that made me feel disheartened,0
i vividly remember feeling so offended that she would even dream such a thing could be a choice,3
"Aaaagh, aircon not working in my office",2
im feeling so insecure financially right now that i dont want to spend the,4
i feel terrible for mrs,0
meet the robbinsons! best movie ever,5
@cindaxo the straightener's another 110 pounds though. Seems pricey,3
thinks that the limit of 140 letters is really not fair. 300 + would be better,5
i am feeling quite blessed and enjoying my time here,2
id feel ashamed if it wasnt so pretty,0
i do these days that makes me feel a little uncertain about the future the pressures that pierce me deep the feeling of being completely isolated from the world i used to glory in and all the thrills that go with it,4
im faced with the dreading feeling that no it wont work and all this will have been in vain,0
i would take days that i would feel low tuck them away and ignore it rather than sitting in it like i had learned to do in the past to get through these moments,0
i looked down and feasted on the view of my own legs and knees and memorized the feel of the cars gentle rocking,2
@Itsjustme_Nicki Sorry....I have to go.,4
im sure there are a few guys who want some naughty pictures and a feeling of caring and they realize if they shell out some bucks for it then they can get it,2
@francecino its alright babes &gt;&lt; boo. im gonna leave agaiiiiin,5
"@mistygirlph thanks misty, really appreciate your support, thanks for the comment  off to spend day out with dylan down beach",2
